author,text,like_count,published_at
@federalsumatra4989,"Yg terbaik adalah menghapuskan SUBSIDI BBM, supaya warga NKRI sadar, negaranya MISKIN.

itu udah resiko, setiap solusi darurat jangka panjang, tentu ada yg harus dikorbankan dalam jangka pendek, tapi setidaknya pemerintahan bisa JUJUR dengan ketidakberdayaan EKONOMI NASIONAL,

buat apa menjaga pertumbuhan ekonomi, kalo tetap jadi BUDAK.",0,2026-03-27T11:59:33Z
@lintasrohul,Mereka Mulai Sadar Kerja kerja kerja sampe tua. Hidupnya Gitu gitu aja. 😅😅,0,2026-03-27T11:56:37Z
@kucingganteng3536,yang dukung mah cuma owner doang,0,2026-03-27T11:56:07Z
@medicrush3141,"Perusahaan terlalu serakah itu intinya.. Cuan pengen banyak itu intinya. Kenapa selalu berfokus pada 996 tanpa berpikir untuk membuat 2 sift kerja? Ya tentu saya fokus utama nya tetap ke cuan perusahaan.. 

No big respect to bro Jack ma",0,2026-03-27T11:53:27Z
@sifaatulwakiah9201,Naikin gaji editor😂🎉🎉🎉,0,2026-03-27T11:51:44Z
@liviaangela2203,"Saya tinggal di shenzhen , menurut saya cara kerja ini susah di hapus ya , karena udah menjadi budaya , misal kita kekeh menolak , pasti akan ada aja orang yang siap lembur untuk menggantikan kita , apalagi posisi ekonomi china sedang ga baik baik aja . Ya daripada tersisihkan secara bertahap, mau gak mau ikutin jalurnya aja . Kadang kadang kalo lagi bengong mikirin orang china kalo sedih atau cape kemana ya… kalo orang indonesia masih bisa pulang kerumah di sambut keluarga yang tau kondisi kita , bisa lebih apa adanya , kalau disini orang tua mereka pun punya standart yang tinggi tentang kehidupan , di kerjaan + di rumah sama sama keras . Obrolan ke temen2 juga gak seluwes kayak obrolan kita ke temen nongkrong bisa cerita apapun . Gila sih , banyak yang belum nikah juga , entah karena sibuk kerja , biaya hidup , atau tekanan sosial yang harus sempurna . Secara ga langsung budaya ini mempengaruhi kehidupan aku perlahan lahan.",28,2026-03-27T11:49:49Z
@RianRianto-t4t,"Jangan mengikuti sistem kerja China 996 itu sistem kerja paling buruk di dunia, makanya sdm banyak penyakitan, sdmnya bakal hancur karena kesehatan berkurang, masih bagus sistem Indonesia yang mengikuti standar eropa dan AS . 9jam 2jam lembur, 2hari lembur. Makanya sdm eropa dan AS fresh, tenaga fit.",0,2026-03-27T11:49:16Z
@Ardiantoto_a7,Alhamdulillah sistem kerjaku 666. Berangkat jam 6 pagi sampe rumah jam 6 sore selama 6 hari.,0,2026-03-27T11:48:10Z
@xiaolanfense,"setuju di hapus, sebagai perusahaan harusnya ada visi jelas posisi pertumbuhan perusahaan, apa fase pendirian, fase pengembangan, atau udah di fase settle, 996 mungkin efektif kalo perusahaannya ditahap pendirian atau pengembangan, karena difase itu istilahnya masih ngejar visi, tapi kalau visi kesuksesan awalnya udah tercapai harusnya rubah strategi kerja, efisiensi sumber daya, dan masuk ke fase inovasi, and inovasi itu jarang muncul dari 'office drone' yang lahir dari budaya 996,
ikut fitrah aja sebagaimana dijelaskan di Alquran, Allah menciptakan siang itu supaya manusia beredar di muka bumi, usaha dan cari berkah, sedangkan malam diciptakan untuk istirahat dan beribadah, sesuai porsi 😊",0,2026-03-27T11:47:09Z
@sasepofficial,"Pantesan ya sebagian chindo disini lumayan banyak yang kEk gitu ,rata2 keluhan pekerja ya bos nya yang chindo ,inget ya sebagian ga semua",0,2026-03-27T11:46:45Z
@kang-kung_saja,"7:45 hidup kerja keras : kantor - jalan - rumah - jalan - kantor - jalan rumah lagi- jalan - kantor, apa itu keluarga, teman dan diri sendiri? 😭😭, otw isekai, gara gara perusahaan hitam",0,2026-03-27T11:45:10Z
@smittiwerbenjagermanjensen,"yg santai g akan sukses, yang sudah sukses nggak mau santai",0,2026-03-27T11:42:39Z
@m123ab,"Krn biayA hidup biaya masa tua  mahal disana ,makanya banyak fisiknya udh tua kyk umur udh 80 tahun padahal umur masih dibawah 60 tahun",0,2026-03-27T11:42:16Z
@clowdiaprilinirizun1840,kerja di Indonesia Cikarang tapi bos nya cina bukan 72 jam lagiii tapi kadang dipaksa 84 jam seminggu 🤡,0,2026-03-27T11:41:07Z
@Hawaii_USA,semoga china komunis runtuh seperti unisoviet 2027 Amen,0,2026-03-27T11:38:42Z
@Samsulwakidot,Saya kira negara superpower+ produsen dunia masyarakatnya sejahtera ternyata lebih gila tekanannya,0,2026-03-27T11:36:47Z
@gunarkoputu,Bang temen ku tapi temenku kerja di BUMC dia ada nap time nya 2 jam bang tiap hari nya,0,2026-03-27T11:36:39Z
@MrACTAVIS,"pernah kerja masuk jam 3 sore pulang jam 7 pagi.
atw msuk jm 7 pagi pulang jam 11 malam.
nerus shift.
tpi ya cuma 1 mggu, gak tiap mggu. & itungannya lembur, bukan loyalitas.
najis amet loyalitas .
klo tiap mggu spt ini ya tipes wkwk",0,2026-03-27T11:36:22Z
@UM21_MM,"Gua sih prinsip nya: ""Loyalitas adalah datang tidak terlambat, pulang tepat waktu. Selebih dari itu berarti upah bertambah"". Jadi kalo gua mah udah jam pulang yah udah gas pulang. 😂",0,2026-03-27T11:35:36Z
@rifkimuhamad1681,"Ini mending jam kerja 996,gua di Indo 997😂",0,2026-03-27T11:35:05Z
@Aida-q8i2r,"Menurutku boleh aja si kerja 12 jam sehari ASALKAN gajinya juga sama besarnya dengan usaha mereka, dan bisa juga di kantor disediakan ruang untuk istirahat kemudian makanan yg enak-enak. Setidaknya itu bisa mengurangi tingkat stres si karyawan.",0,2026-03-27T11:31:40Z
@nopalhilmi,Bahas juga dong bang tentang kebijakan baru jam kerja 13 jam di Yunani,0,2026-03-27T11:31:05Z
@yosuabillhamnyolo-nyolo9541,"Bang, kapan nih bahas tentang Pemilu Jepang dan Thailand yang udah berlangsung 08 Februari lalu?? Dengar-dengar hasil Pemilu di kedua negara tersebut cukup mengejutkan...",0,2026-03-27T11:26:34Z
@bdorsgu9985,"G usah cina.
Di indo aja kerja 13 jam tuh pabrik-pabrik",0,2026-03-27T11:24:11Z
@mestii9112,"wkwk aku juga bang kerja di retail si biru itu, pernah berangkat jam 7 pagi pulang jam 10 malam dan besoknya masuk jam 7 lagi wkwk badan udah kek gaada nyawanya😂",1,2026-03-27T11:23:36Z
@SintaRahmadani-f4g,Yah ini mah gw malahan lebih 72 jam seminggu upah kecil 😂😂😂😂,0,2026-03-27T11:23:31Z
@Littleboy_198,"Masih kalah sama orang indo, kemrain di tiktok ada yang vc 118 jam tanpa mati🗿",0,2026-03-27T11:23:29Z
@JajaMijarha,Ini hampir kejadian ditempat kerja gue yang owner (bos) nya orang cina asli dan sekarang jam kerja nya hampir mendekati itu 😭,0,2026-03-27T11:22:34Z
@noar8311,"kalau aku gak masalah selama bayarannya setimpal, tapi kalau untuk hidup aja gak cukup ya ngapain kerja",0,2026-03-27T11:22:18Z
@iyus297,pernah ngerasain kayak gitu kerja di agensi desain skaligus penerbit wkwkwk kerja rodi tp gaji UMR lebih dikit. pusing bgt. Puji Tuhan skg dapat kerjaan yg lebih baik dan gaji lebih baik.,0,2026-03-27T11:22:08Z
@faesalrezi9259,"Kalau dibayar dengan manusiawi sih gpp menurut gw, tapi kan bayarannya ga manusiawi",0,2026-03-27T11:21:26Z
@asepmenggambar6916,Yang tetap mendukung 996 rata2 pengusaha atau bos2ny 😂,14,2026-03-27T11:20:40Z
@ariffw1896,"gua yang pernah kerja 18 jam sehari dengan upah 80k wkwkw, padahal itu di kota",0,2026-03-27T11:18:39Z
@AgusKuncoro-i4i,"Bodo amat.. di negara gw sendiri jam kerja normal pejabatnya pada anj semua.. 
Tapi yg nolak sistem 996 rata2 bahkan mungkin semuanya adalah pengusahanya sendiri.. bosnya sendiri.. efisiensi dan kesuksesan yg mereka singgung lebih ke ngejar kesuksesan pribadi dengan ngorbanin sekian juta karyawannya sih.. tiap negara punya masalahnya sendiri.. bener kata ortu dulu..
Urip iku sawang sinawang..  gemerlap yg kita lihat belum tentu sesuai dengan apa yg ada didalamnya..",0,2026-03-27T11:17:29Z
@fuadarief,Sistem kerja 996. Di cina ga ada apa2 nya di banding di tempat kerjaku sekarang.  Di korsel bang.   Aku mulai dari jm8 pagi campaign jm 10 mlm. Full. Satu bulan ga ada libur.. udah 4bulan. Ini yg di namakan kita kerja tapi kaya di kerjain.. 18😢😢,14,2026-03-27T11:17:04Z
@Afifudeen,"Gua kerja di pabrik China, setiap hari selalu Jiaban, 12 jam sehari bulan ini pun gak pernah Xiuxi, lebaran pun terus gas shangban 😂😂",0,2026-03-27T11:16:29Z
@tobingrikky2902,"sebenarnya kerja 996 itu lebih gampang diterapkan dengan cara
1.Kantor dijadiin rumah
2.upah dinaikin
3.dikasih makan

udh itu aj,apalagi yg point pertama, jadi selesai kerjaan utama,mereka bisa lebih santai di ruangan yg memang dibuat untuk istirahat atau santai, dan kalo mau merokok ada smoking room nya",1,2026-03-27T11:15:23Z
@soredimana,Gaji umr .. kerja 996.. kocak.. yang cepet kaya siapa?????,1,2026-03-27T11:14:50Z
@RizieqShihabKomandanFPI-212,Sistem kerja terbangsat di dunia ya gini kalo China mah gak heran mau di daratan atau di indo sama sama bangsat kalo jadi bos!,0,2026-03-27T11:13:02Z
@aeriskaize,"Sebenernya di Indonesia juga banyak pekerja yang seperti ini. Bukan karena kita""nurut-nurut"" aja disuruh lembur, tapi karena kita butuh ""lembur"" itu sendiri
jadi gimana nih bang koi??  :)",0,2026-03-27T11:12:02Z
@rastaray404,china yang katanya komunis malah jadi yang paling menyuburkan kapitalis. wkwkwk ironi,0,2026-03-27T11:11:26Z
@kkeyningrum1884,Pantes w kerja di majikan china tiap hari 12 jam terus😂😂😂 padahal dikontrak tertulis 8 jam kerja perhari😅,20,2026-03-27T11:11:23Z
@iwanfauzi4904,Lembur=lemah burung,0,2026-03-27T11:10:27Z
@MuhammadSaddam-h3c,Yang penting punya kerjaan dah..daripada nganggur gini 😩,0,2026-03-27T11:09:52Z
@SukaKonten56,CHINA WORK LIFE BALANCE APA ITU MAKANAN KAH😂😂😂😂,2,2026-03-27T11:09:15Z
@MuhammadRikza-r4s,"Sama bang kaya saya di Jepang lembur udah kaya kewajiban, tapi duitnya lumayan si",0,2026-03-27T11:08:19Z
@YayanHariangga-u5z,"gak ngapa-ngapain tp lembur, bener2 buang energi si",0,2026-03-27T11:07:31Z
@oktakhoerul,"Padahal di tempat kita juga masih banyak yang kek gini, terutama karyawan toko sama restoran. Ditambah dapet libur cuma 2 minggu sekali. Gajipun kadang dibawah UMR😢",0,2026-03-27T11:07:02Z
@florentinocendy3062,"Serius nanya, jika kita kerja 8 jam sehari dan gaji nya umr, apakah bisa di anggap sepadan ?",0,2026-03-27T11:05:44Z
@CatAbsurd,Tenaga diperas itu kek 996 kalok anda cuman kerja 9 jam doang dengan gaji gak seberapa ya gimana negara kita gak maju.beda sama Malaysia ataupun thailand.terus kerja keras itu gak melihat waktu dimana anda mau gak dititik terendah anda dalam bekerja dan anda mau gak di tempa hidup anda sampai anda sukses itu maksudnya kerja keras dan yang dapat kata sukses itu yang mau kerja keras sampai mental dan diri anda terjun kebawah.ya jika anda masih komplain soal jam kerja suka lembur dan gaji gitu-gitu aja coba ke China di pabrik tekstil sana udah murah dapat 996 lagi.dan kamu yang kerja disana juga jarang banget ada lembur kerja gak di itung kayak Indonesia tapi kalok anda sial pas kerja di China dapatnya lembur gak dihitung,0,2026-03-27T11:05:19Z
@OktaviaDian-e4r,lahh kami kerja 12 jam setiap hari dalam seminggu diperusahaan china yang ada diindonesia,0,2026-03-27T11:04:31Z
@nonvevie5368,"Kerja 72 jam seminggu.... itu mah perbudakan. 6 hari kerja 12 jam/hari....

Kalaupun mau 12 jam/hari... ya jangan setiap hari lah... asal gaji sesuai mah.",0,2026-03-27T11:04:12Z
@dyrroth2127,"7:48 
Squidward bola tenis moment",2,2026-03-27T11:03:18Z
@kikinabdurohim2110,"Ya minimal lembur seminggu 3x lahh, lumayan buat potong PPH 🤣🤣🤣🤣🤣",0,2026-03-27T11:02:38Z
@ZakkyLuqmana,Sebuah ironi dari sebuah negara yang dipimpin oleh partai yang salah satu tujuannya adalah melindungi hak kaum buruh.,0,2026-03-27T11:01:58Z
@skiphariest,Yang setuju 996 pastinya jomblo 🤣🤣🤣,2,2026-03-27T10:57:37Z
@rokuhara831,"di Indo juga ada koq bang , dan yah bahkan ada yg lebih sakit lagi dengan gak bayar upah lembur atau bahkan masuk kerja harus bayar dan banyak juga yg dicut gak lama habis masuk karena sistem kerja harian ,


tambahan :

perusahaan yg nuntut lembur banyak biasanya bayarannya gak sesuai atau bahkan gak dibayar karena  produktifitasnya gak sesuai  karena satu org kerjaannya bisa double atau lebih tapi ogah rekrut karyawan baru.ibaratnya loe cuman nambah uang setengah gaji tapi bisa dapet tenaga extra",0,2026-03-27T10:57:02Z
@naftalie335,saya yg kerja 14 jam sehari😄,0,2026-03-27T10:56:30Z
@dadanmr4794,"mungkin agak wajir sih, kalo itungan waktu dari jam 8 berarti sampe jam 5 kan? kyanya di indo juga aga aga sama bagi perusahaan yang agak gde,, cuman untuk hari sabtu ada yang set hari atau sama juga sampe jam 5,, yang penting gak 12 jam,, ya bisa istirahatlah 15 jam kan lumayan,, hehehe",0,2026-03-27T10:54:20Z
@fachrulwicaksana3718,"On jadi ini toh asal muasal jam kerja BUMC di Indonesia pada parah semua, ternyata di ""kantor pusat nya"" Juga bgitu",0,2026-03-27T10:54:18Z
@fianfamily-s2j,"Bahkan pemerintah china udah mencoba berbagai cara tapi nyampe sekarang belum berhasil. Lalu apa kabar pemerintah konoha yg bukannya disupport pemerintah, malah diperas terus dengan dalih pajak😭",0,2026-03-27T10:53:43Z
@BedesElekchanel,Pantes sampai indonesia yg ikut cina lembur di anggap loyalitas sama atasan 😅😅 giliran telat masuk potong gaji,0,2026-03-27T10:53:02Z
@tenout,"Di konoha udah dari dulu, mana masih ada yg gajinya di bawah UMR, apalagi di jakarta banyak banget model beginian om.",0,2026-03-27T10:52:43Z
@daniyalwiraa,me watching this after leaving work at 16:30:01 : 😮,0,2026-03-27T10:51:59Z
@rdhernesto8445,"Saya juga kerja 8 ke 8 seminggu, jam normal 8 jam doang, tapi untung ny kalo lembur jam nya hidup kali 2 per jam nya",0,2026-03-27T10:51:23Z
@sandyadhitama8459,"Di kota satelit Jakarta juga bang. Bekasi Karawang banyak buruh malah minta lembur, terutama yang udah sudah keluarga. Kalo ga lembur, gaji ga nutup cicilan + biaya hidup.",41,2026-03-27T10:51:18Z
@dannyputranugraha1443,Pulang kerja+lembur capek waktu libur boro boro  dipake liburan diem di rumah tidur 😭,0,2026-03-27T10:49:36Z
@michelinagooslan,Boleh nih bang bahas juga kenapa kerja di bidang hospitality khususnya chef di hotel selalu kerja diatas jam rata-rata sekitar 12-20 jam perhari. Penasaran banget bermula darimana jam kerja gila itu,1,2026-03-27T10:47:32Z
@Lunar-u1f,Sapa tau owner corporate tempat kerja liat konten ini 😂,0,2026-03-27T10:46:38Z
@dlwnrya,POV : Nunggu ending video enak untuk ngereog,0,2026-03-27T10:46:28Z
@raidaa16,Kaya pernah nonton video ini.. apa perasaan gw aja ya?,0,2026-03-27T10:46:01Z
@daudmaruli8721,Ya kalau diimbangi dengan bayaran yang sepantasnya ya bisa aja diterapkan sistem 996 tapi pada kenyataannya banyak yang punya perusahaan pada angkuh dengan anggapan bahwa masih banyak pekerja yang mau daftar sama perusahaan itu dan ya sukses dari mana kalau masih kerja di perusahaan kalau mau sukses ya usaha sendiri,1,2026-03-27T10:44:51Z
@Cya_z,bang knp bbm Indo ga naik?🤔,1,2026-03-27T10:43:49Z
@FauzanAdhim-w9d,kalau menurut ku sih kalau orang yang nolak ngilangin kerja 996 dia kan sukses sementara banya orang dengan usaha sama lainnya belum tentu dapat yang dapat paling banyak pasti bos nya,0,2026-03-27T10:43:33Z
@hirhack,Yg loyal dimanfatin wkwkw,0,2026-03-27T10:43:26Z
@nadiart-toys4192,yg dukung cuman pengusaha wkwkwkwk,1,2026-03-27T10:42:03Z
@renaldyhaen,"Daripada sistem 996, 
Aku lebih suka 99 susu bang.",2,2026-03-27T10:41:35Z
@Rahmatullah-ke5db,"Gw kadang lembur sampai jam 10-12 malam, Uda terbiasa bahkan hari Minggu juga lembur, lembur nganggur!",0,2026-03-27T10:41:13Z
@nayanika_ossan,"yang setuju karna mereka bayar para buruh,, ga mau rugi... kalo karyawan pasti ga setuju. ngapain kerja lama buat perusahaan orang lain",2,2026-03-27T10:40:20Z
@JajangLumajang-oy5pi,"bang qori, bahas ttg sistem ikigai dong",5,2026-03-27T10:39:25Z
@dapa_Fokt,gua kira 12jam kerja 6+1 itu normal soalny gua kerja di fnb gitu,2,2026-03-27T10:39:09Z
@MahklukBumi-o1u,"Mending mereka 12 jam duitnya bnyk,lah di Konoha 12 jam kadang gaji masih dibawah UMR",154,2026-03-27T10:38:47Z
@saifudinzuhri4269,Tolong bedakan kerja keras untuk bosmu dan kerja keras untuk usahamu sendiri,9,2026-03-27T10:38:32Z
@IlhamMaulanaY,bang koi bahas fenomena indomie yang mulai jadi makanan favorit di vietnam bang,6,2026-03-27T10:37:10Z
@SatyaAshilah,"Pabrik di kawasan industri cikarang, kalo owner pabriknya cina/taiwan juga nerapin kultur begini.

Bahkan banyak karyawan yang ""bayar"" (iykyk) cuma biar bisa lembur dan dapat uang tambahan.

Kalo pulang duluan meski kerjaan udah beres tuh salah banget.

Gaji kecil, tunjangan insentif kecil, banyak pungli, sistem bobrok.",12,2026-03-27T10:36:44Z
@Aufila,"hahaha, ngakak sih pas bang koi bilang bedain ""kerja keras"" sama ""tenaga diperas"" 😂😂 banyak banget pekerja Indonesia yang ngerasain ini",507,2026-03-27T10:36:29Z
@Kurnia_Aji1830,"Gua pernah hampir 8 bulan full kerja over time ga dibayar di sebuah pabrik otomotif di cikarang dengan harapan di angkat jadi karyawan tetap tapi hasilnya tetap habis kontrak juga 😂
Kontak kerja cuma 20bulan.",5,2026-03-27T10:35:05Z
@CiIndahSugiono-kf7se,996 tapi gaji berapa disana bang koi? Hehehe,1,2026-03-27T10:34:42Z
@nitarosdiana3086,"Untuk kesekian kalinya, nontonin sambil nyetrika .. 😄",2,2026-03-27T10:34:13Z
@FajarArfandi,"Gas, Ada notif. Untuk teman makan",1,2026-03-27T10:31:27Z
@nrkholis7684,"13:15 akal akalan owner yg bisa profit lebih😂😂, untung gede bayar ke karyawan kecil. kocakkk",130,2026-03-27T10:31:24Z
@Staytogether14,Amerika fokus perang,6,2026-03-27T10:30:25Z
@Ariesvirgoleo,Tuntutan pengeluaran d sana yg tinggi membuat harus kerja keras kdg Sampek Px 3-4 Kerjaan sehari,6,2026-03-27T10:29:25Z
@sitisaripah5910,"Dulu pernah kerja d pabrik 12 jam sehari, cape bgt.. serasa ga pernah bisa nikmati matahari",75,2026-03-27T10:28:35Z
@official12916,"Asia timur kerja sebegitu kerasnya dgn mental dan nyawa taruhannya, hasilnya bisa setara dgn barat, tapi ironisnya barat gak butuh sekeras itu untuk se level dengan asia timur

Menurut kalian kenapa bisa gtu guys ???",4,2026-03-27T10:28:19Z
@IoN-2Eight,yg protes yg udah nikmat sama hasil 996 😂😂,7,2026-03-27T10:25:55Z
@irfansuharta9842,"Yg setuju 996 pasti gak bakal kerja lembur tuh
Omon omon doang",85,2026-03-27T10:24:39Z
@AhmadAhmad-e7c5n,"Aku ikut kerja cina bg, luar biasa kerja nya",0,2026-03-27T10:24:08Z
@APAANKEK,jack ma kunyuk,2,2026-03-27T10:23:42Z
@haafizh959,"Semua budaya kerja jelek berasal dari cina, mulai dari kerja 6 hari sampai ini lagi lalu diterapkan di perusahaan cina di Indonesia.

Omong kosong ini karena pekerjanya workaholic. Semua berasal dari “kerja paksa” perusahaannya lalu mau gamau pekerja karena butuh maka bertahan.",1,2026-03-27T10:23:22Z
@arvinyahya-gg7jo,"lah di indo jg rata2 12 jam...

cuma beda jam.. total sama 12jam/hari
jam 7 pagi - 7 malam
yg gajih umk...

dan yg kerja jam 7-5..
datang jam 6.. jam 5 gk langsung pulang .. closing smpai pulang jam 6..
totalnya sama saja ,12 jam

semuanya jg dianggap normal..
dan lebih parahnya itu gk disebut LEMBUR apalagi minta bayaran LEMBUR...

kalau di indo dibilang lembur itu jam 7 pagi sampai jama 10 malam...
extra 3 jam .",19,2026-03-27T10:21:02Z
@aisraoktavia,"yah elahhh baru ge kelar makan, ni video br upload😂
td jg makan nntn video” lawas bang koi😂",5,2026-03-27T10:19:33Z
@cahkidal15,anak pariwisata: First Time?,1,2026-03-27T10:18:38Z
@endisuhaendi2411,Gak apa² sebanding dgn gaji nya.klo di Konoha kerja jam segitu gk sebanding.dgn gaji nya.,10,2026-03-27T10:18:32Z
@ekoisme,"Kalo kerjanya santai kaya di Eropa, Cina gak akan bisa menjadi kekuatan ekonomi dunia",25,2026-03-27T10:18:26Z
@fachrozyhaqi7814,11:56 hidup xi jinping ✊✊✊✊,16,2026-03-27T10:17:55Z
@mikaeely-xv7qw,yg kontra bos perusahaan semua XD,15,2026-03-27T10:17:54Z
@ZenoLife29,Salam bang saya Youtuber baru😊,1,2026-03-27T10:17:26Z
@rijalannafi3135,"Yg dukung rata"" Dari mereka yg jabatannya atas😂. Emang mereka kerja nya juga 996 kah.?",4,2026-03-27T10:17:16Z
@MA_Rifki,Bang bahas *Penutupan Selat Hormuz*,22,2026-03-27T10:15:11Z
@JehtBenben,"Kejatuhan pax americana
Kita sambut pax judaica dan pax  persiana menurut guru SMA Beijing.












Koko Jiang sensei😊",10,2026-03-27T10:11:54Z
@rifkysama9983,"Asia timur doyan kerja ya

Doain gw bang tanggal 30 sampe di Jepang lemburan banyak gpp dah yg penting dibayar 🤣🤣",1,2026-03-27T10:11:44Z
@haristnajmuddin7973,anjay 5 menit lalu,2,2026-03-27T10:11:25Z
@N0name9999,Next bahas generasi rebahan yg sdh menjamur ke Cina jepang korsel.dll yg menolak diperbudak sistem lalu enggan nikah (versi terbalik dr vid ini),17,2026-03-27T10:11:09Z
@rabiatuladawiyahabdullahch2274,"Bang koi, Bahas tragedi 9/11, 
abang Gak pernah bahas",6,2026-03-27T10:07:37Z
@abdurobotics525,❤,2,2026-03-27T10:07:30Z
@ヤンディZYands,"996 kok bisa kerja hasilnya 72 jam per minggu

Itu gimana cara hitung nya ?",3,2026-03-27T10:07:19Z
@Kitatambahilmu,Indo banyak kesamaan.. loyalitas dianggap keharusan..,2,2026-03-27T10:06:54Z
@JohnyWeabooking,"Next bhs sjarah kimono yng trinspirasi dri hanfu. 

Dan sejarah jalur sutra.",102,2026-03-27T10:06:52Z
@nitapakarti9722,Akhirnya dibahas juga sama Kak Koi setelah request pas bahas gaokao kemarin. Thank you kak😊,2,2026-03-27T10:06:41Z
@JPselalu_HOKI777,"anjir kerja apaan 72jam ,jauh dari keluarga HOKI777",217,2026-03-27T10:06:38Z
@naugiavrilio,"996 ini sih adalah salah satu dari 3 macam kerja ekstra yang ada di Asia Timur, 2 lain nya ada gwarosa di Korsel (yang pernah dibahas juga di channel ini, mamamamarketing), sama di Jepang juga

Ada plus minus nya sih dari model kerja Asia Timur ini, di satu sisi efek ke negara jadi maju pesat, tapi disisi lain SDM nya meskipun mumpuni, tapi tetep ""kena"" juga, dari fisik maupun mental",198,2026-03-27T10:05:46Z
@Agiilibnumalik17,Kembalikan escape bang😅,5,2026-03-27T10:05:05Z
@FahrezaMuhammad-d3j,Bang Koi bahas dong persahabatan JFK dengan MacMillan,7,2026-03-27T10:04:35Z
@zain3x,"Bang Koi, podcast interview Raymon, gmn Indonesia bsa growth berdasar POV dia, dan apa yg gen Z bsa lakuin.
Klo bikin usaha ada brm macem case yg mungkin bsa jadi insight",15,2026-03-27T10:03:58Z
@AngelMoron-t6l,Akhirnya ngebahas budaya kerja di cungkwo juga,0,2026-03-27T10:03:32Z
@dar00_550,Wah,2,2026-03-27T10:03:05Z
@CuanQu-f6g,1 menit lalu,2,2026-03-27T10:02:43Z
@SerbaSerbiKristen,Ini yg bikin mereka maju. Ayo kita tiru. 😂😂😂😂,14,2026-03-27T10:02:31Z
@Rarez0811,Lumayan ada temen nyuci baju☺,321,2026-03-27T10:01:52Z
@ichsanadi1186,Seru nih,6,2026-03-27T10:01:52Z
@TediSaputra-z2h,Pertama,2,2026-03-27T10:01:47Z
@danishuqaelbinrudyrosmainy9418,🎉,2,2026-03-27T10:01:25Z
