Title,Title_URL,Image,Price,Tag,Tag1
Air Jordan 1 Retro High Off-White Chicago,https://www.kickavenue.com/sneakers/air-jordan/jordan-1-retro-high-off-white-chicago-aa3834-101-ka-2/232?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzIzMi9kZDM3NDA1MzVkYjY0MWJiYWE2OTdlYzg0Mzk2MjY0Zi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Air Jordan,"IDR 80,000,000",
Air Jordan 1 Retro Low OG SP Travis Scott Olive (Pre-School),https://www.kickavenue.com/sneakers/air-jordan/jordan-1-retro-low-og-sp-travis-scott-olive-ps-dz5909-106-ka/57345?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzU3MzQ1LzFlZmYyNjdlNWZlNTNiY2E3ZWZmNjVkYjA3NzhmY2Q3LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Air Jordan,"IDR 4,400,000",
Nike P-6000 Cave Stone (Grade School),https://www.kickavenue.com/sneakers/nike/nike-p-6000-cave-stone-grade-school-hv5064-200-ka/119911?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzExOTkxMS8wZmZiNDc3ZjdjM2Y5NTQ4NWNkNmZlZmVkNmIwMTVlNy5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Nike,"IDR 1,400,000",
Nike P-6000 Sail Light Bone Cream (Women's),https://www.kickavenue.com/sneakers/nike/nike-p-6000-sail-light-bone-cream-womens-im5237-100-ka/142990?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0Mjk5MC84Y2M4MDJkMTRiMmYzZGI0MWU2YTlhZDljZTY2MzZjYi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Nike,"IDR 1,750,000","IDR 2,062,500"
New Balance 2002R Gore-Tex Eclipse,https://www.kickavenue.com/sneakers/new-balance/new-balance-2002r-gore-tex-eclipse-m2002rxk-ka/75510?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzc1NTEwLzY0NWM3OWMwZTJiMmYyYTNmMDNlZDk0NDU1ODliZmI4LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,New Balance,"IDR 2,340,000","IDR 2,970,000"
Crocs Classic Clog Bone,https://www.kickavenue.com/sneakers/crocs/crocs-classic-clog-bone-10001-2y2-ka/68391?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzY4MzkxL2JhMTdhMGI5OGFiMWYwZTFiNTYxMzRjZDI0MjQxNWNlLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Crocs,"IDR 1,120,000",
Nike Dunk Low Two Tone Grey,https://www.kickavenue.com/sneakers/nike/nike-dunk-low-two-tone-grey-dj6188-001-ka/29187?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzI5MTg3Lzg3MTU2ODE4MDRlZjk2N2M5ZjQwMWI5MjBlOGYyM2MxLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Nike,"IDR 700,000","IDR 1,549,000"
ASICS Gel-Kayano 14 White Midnight (Women's),https://www.kickavenue.com/sneakers/asics/asics-gel-kayano-14-white-midnight-w-1202a056-109-ka/61052?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzYxMDUyL2FjOGRkYWRkN2Y4N2NjZTI3M2MyMTNmNDQ3YjBmNzQ3LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,ASICS,"IDR 2,850,000","IDR 2,970,000"
New Balance 9060 Magnet Grey,https://www.kickavenue.com/sneakers/new-balance/new-balance-9060-magnet-grey-u9060sg-ka/74305?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzc0MzA1LzBlYWI1YzY2NDg2MjI0NTkyZjM1ZGFhNWJlYzAxMWFiLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,New Balance,"IDR 2,220,000",
Adidas Handball Spezial Mercedes-AMG Petronas Formula One Black Mint,https://www.kickavenue.com/sneakers/adidas/adidas-handball-spezial-mercedes-amg-petronas-formula-one-black-mint-kj1195-ka/153867?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE1Mzg2Ny8xMWM5MTgwZmU3NzljMjBhYmY4ODg2YzJjMzU1MGVjYS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Adidas,"IDR 2,500,000",
Nike Ebernon Low Premium Wolf Grey,https://www.kickavenue.com/sneakers/nike/nike-ebernon-low-premium-wolf-grey-aq1774-102-ka/39356?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzM5MzU2L2ZhMzYzMDcwYmZlZWRlMTg1NDM4ZjMzMGZjYzMwNDM1LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Nike,"IDR 580,000","IDR 1,650,000"
Nike Killshot 2 Leather Sail Safety Orange Gum,https://www.kickavenue.com/sneakers/nike/nike-killshot-2-leather-sail-safety-orange-gum-hm3730-179-ka/125017?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEyNTAxNy8xM2ZlMGFmM2Y3MDFmMmFkOGM4ZGVhOTM3YzE4OTBlNi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Nike,"IDR 1,440,000",
Vans Sk8-Hi Japan x Babymetal Black Red,https://www.kickavenue.com/sneakers/vans/vans-sk8-hi-japan-x-babymetal-black-red-703001-0001-ka/153819?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE1MzgxOS84NjllMDY2OWRkMmM3YmRkMWVmMjE5OTcyYjg3YjQzOS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Vans,"IDR 3,000,000",
Adidas Samba OG Off White Alumina,https://www.kickavenue.com/sneakers/adidas/adidas-samba-og-off-white-alumina-ji3204-ka/132434?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEzMjQzNC84NjUzYWZlMDk5YTk3ZTk3MGY2ZmUyMTZiZTMwNjc3MS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Adidas,"IDR 1,450,000",
Air Jordan 1 Retro Bred Banned (2016),https://www.kickavenue.com/sneakers/air-jordan/jordan-1-retro-bred-banned-2016-555088-001-ka-2/234?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzIzNC9jNDYwYzY3N2RjNTFlNWIyOTViZjIyMmU2NmQxZTU2NS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Air Jordan,"IDR 3,990,000",
Air Jordan 1 Retro Low OG SP Fragment x Travis Scott Sail Military Blue,https://www.kickavenue.com/sneakers/air-jordan/air-jordan-1-retro-low-og-sp-fragment-x-travis-scott-sail-military-blue-dm7866-104-ka/141428?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0MTQyOC85N2FkOTdlNDhlZDRhZjFiNzIzNTNkMzFlOGZhYTIwNC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Air Jordan,"IDR 22,990,000",
Air Jordan 1 Mid SE Dark Chocolate,https://www.kickavenue.com/sneakers/air-jordan/jordan-1-mid-se-dark-chocolate-dc7294-200-ka-2/27756?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzI3NzU2LzVmMWIxZjdlZWUxY2IwMWNkOTA1NTUyOGI2NTJjM2Q4LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Air Jordan,"IDR 2,100,000","IDR 2,145,000"
Nike Air Force 1 LE Triple White (Grade School),https://www.kickavenue.com/sneakers/nike/nike-air-force-1-le-triple-white-gs-dh2920-111-ka/21892?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzIxODkyLzkyMjE3ZDkwOWNhMjM2NTc0ZjUyZjlkM2NmYmU1M2M4LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Nike,"IDR 600,000","IDR 1,237,500"
Nike Dunk Low Photon Dust (Women's),https://www.kickavenue.com/sneakers/nike/nike-dunk-low-photon-dust-w-dd1503-103-ka/22271?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzIyMjcxLzZlYTQ0NjYwZTFiYzY5ODkxMGIzMTkxNjU0YmMwMmIyLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Nike,"IDR 1,150,000","IDR 1,549,000"
Jordan 1 Mid Black Snakeskin (Women's),https://www.kickavenue.com/sneakers/air-jordan/jordan-1-mid-black-snakeskin-w-bq6472-010-ka/92336?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzkyMzM2LzRmNjViZTdhNDM4ZTI0ZDEwMGE5NjQyYTg2YmJjZjJhLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Air Jordan,"IDR 2,040,000",
Nike P-6000 Premium Cordura Filbert Desert Khaki,https://www.kickavenue.com/sneakers/nike/nike-p-6000-premium-cordura-filbert-desert-khaki-ih0946-202-ka/151622?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE1MTYyMi8wNTFmOGVmZmNkNjI0ZDA3YTlhZDA1NGZkM2M4NmZkZi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Nike,"IDR 1,850,000",
Vans Skate Loafer Black Brown,https://www.kickavenue.com/sneakers/vans/vans-skate-loafer-black-brown-vn000va6y49-ka/151647?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE1MTY0Ny82MjFmYjhiZjc0Y2RmNzg2NTY3YmZlM2IzM2EyYzc2OS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Vans,"IDR 1,990,000",
New Balance 530 White Silver Navy,https://www.kickavenue.com/sneakers/new-balance/new-balance-530-white-silver-navy-kpka-mr530sg-ka/144984?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0NDk4NC8zMTczN2IwM2M3MGQ0NDQ0MmQxMTI2OTg3MjA1YmZhMC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,New Balance,"KP 1,160,000",
Nike Dunk Low Fossil Rose,https://www.kickavenue.com/sneakers/nike/nike-dunk-low-fossil-rose-dh7577-001-ka/30834?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzMwODM0LzY2ZGJmMWY3YWZhNGQ1N2E5YmFkNDc0ZDVkNGE1MzllLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Nike,"IDR 550,000","IDR 1,549,000"
Nike Blazer Low Off-White Black Electro Green,https://www.kickavenue.com/sneakers/nike/nike-blazer-low-off-white-black-electro-green-dh7863-001-ka/31206?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzMxMjA2LzUzMTE3MjIwMGY2N2NjNGQyZGY0YTYzOWVjMDJjMmQ0LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Nike,"IDR 950,000","IDR 2,310,000"
New Balance 550 Triple Black,https://www.kickavenue.com/sneakers/new-balance/new-balance-550-triple-black-bb550bbb-ka-2/30225?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzMwMjI1LzExMWIxYTkyYjI1MGUyMjVmY2ZlYzBhNDgzYmJiYjA2LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,New Balance,"IDR 970,000","IDR 1,999,000"
Adidas SL 72 RS Grey Six Black,https://www.kickavenue.com/sneakers/adidas/adidas-sl-72-rs-grey-six-black-jr8767-ka/153413?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE1MzQxMy81MmZkZDk5MTg3NTkxYjBjMWIwZDM3NDJmZWUzNTI5Zi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Adidas,"IDR 3,000,000",
New Balance 9060 Emerging Brown,https://www.kickavenue.com/sneakers/new-balance/new-balance-9060-emerging-brown-u9060fb-ka/135718?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEzNTcxOC9kMTcxMTQ2ZDQwM2VlYzNmMjE4NGUzYTk2NDQxYTVlOC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,New Balance,"IDR 1,070,000",
Nike Offcourt Adjust Summit White Black,https://www.kickavenue.com/sneakers/nike/nike-offcourt-adjust-summit-white-black-dq9624-100-ka/70681?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzcwNjgxLzU3ZWVmYjVkODcwOWJhNjcwOWU2OTk0YzVjN2QyODY4LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Nike,"IDR 990,000",
New Balance 530 Arid Stone,https://www.kickavenue.com/sneakers/new-balance/new-balance-530-arid-stone-u530csb-ka/121546?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEyMTU0Ni9lZjY4MDE4NGU4Zjk1MzVmM2MxNGNjZWUxODAyODI5Yi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,New Balance,"IDR 900,000",
Air Jordan 1 Low Alternate Royal Toe,https://www.kickavenue.com/sneakers/air-jordan/jordan-1-low-alternate-royal-toe-553558-140-ka/73663?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzczNjYzLzM5NThmMWM5NTUzY2IxYzM2OWI5YmM0ZDE1MmFlOTEzLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Air Jordan,"IDR 1,400,000","IDR 1,897,500"
Puma Speedcat OG Team Royal White,https://www.kickavenue.com/sneakers/puma/puma-speedcat-og-team-royal-white-398846-18-ka/122430?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEyMjQzMC8wZWE1YTdlMTEwYjk2M2Y4YWU2MWRlYzhiNGRhNDNkNC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Puma,"IDR 2,000,000",
Air Jordan 1 Retro High COJP Midnight Navy (2020),https://www.kickavenue.com/sneakers/air-jordan/jordan-1-retro-high-cojp-midnight-navy-2020-dc1788-100-ka-2/14281?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0MjgxLzA2Y2JjMWMzNzEzNzBiYjIzOGRmNDlhNzFhZTdjYmMzLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Air Jordan,"IDR 2,300,000","IDR 2,805,000"
Nike Zoom Vomero 5 SP Vast Grey,https://www.kickavenue.com/sneakers/nike/nike-zoom-vomero-5-sp-vast-grey-bv1358-001-ka/3117?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzMxMTcvMDY0Y2M1YzRmZWQxMTk1YTEwNTMxMDFkYzBjMGU2NTMucG5nIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo0MDB9LCJ3ZWJwIjp7InF1YWxpdHkiOjUwfX19,Nike,"IDR 1,850,000","IDR 2,640,000"
Nike P-6000 Platinum Violet Vast Grey (Women's),https://www.kickavenue.com/sneakers/nike/nike-p-6000-platinum-violet-vast-grey-womens-ib4019-019-ka/126125?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEyNjEyNS8yYTU2NGJjODU1N2ZkZTFkYTU0NDM5OTNmMWI1OWIxYS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Nike,"IDR 1,470,000",
Nike Air Zoom Alphafly NEXT% 3 White Vivid Grape,https://www.kickavenue.com/sneakers/nike/nike-air-zoom-alphafly-next-3-white-vivid-grape-fd8311-100-ka/111537?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzExMTUzNy9hODQ3Zjg2NGQwMTk2NmRiNjhiNmI4NjFjMTVlZDhlYS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Nike,"IDR 4,200,000","IDR 4,702,500"
New Balance 740v2 Shoreline Blue,https://www.kickavenue.com/sneakers/new-balance/new-balance-740v2-shoreline-blue-u740dt2-ka/134569?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEzNDU2OS9iOTA3ZTgzNzI0OTcyMTNjYmJjNzA1ZTY3MmIwMWFmZi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,New Balance,"IDR 1,500,000","IDR 1,815,000"
Salomon XT-6 Vanilla Ice Almond Milk,https://www.kickavenue.com/sneakers/salomon/salomon-xt-6-vanilla-ice-almond-milk-l47445300-ka/109789?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEwOTc4OS81MTBmMmI4NjhkNDA5NjM4OGFmYTNlNDczN2M3Nzg5OC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Salomon,"IDR 3,450,000",
Vans Knu Skool Retro Color Brown,https://www.kickavenue.com/sneakers/vans/vans-knu-skool-retro-color-brown-vn0009qcbf2-ka/111638?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzExMTYzOC9mMTUwMDlhYTJkN2ZiYjRiNmZiYTU5ZDRiMTc1YzRhMi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Vans,"IDR 1,790,000",
Air Jordan 1 Low Black Cement Grey,https://www.kickavenue.com/sneakers/air-jordan/air-jordan-1-low-black-cement-grey-553558-060-ka/103699?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEwMzY5OS81ZWYyMjI4ZDY2MmEzMGVmNWMxYTc5OTExMjgwYmNiYS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Air Jordan,"IDR 1,570,000","IDR 1,729,000"
Nike V2K Run Pure Platinum Metallic Silver,https://www.kickavenue.com/sneakers/nike/nike-v2k-run-pure-platinum-metallic-silver-hj4497-100-ka/113256?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzExMzI1Ni9kMTZkZGRmMzgwZThjMzJjYTJhM2U0NWI5YzkwYzliYy5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Nike,"IDR 1,250,000","IDR 1,980,000"
Nike Court Vision Low Next Nature White Black,https://www.kickavenue.com/sneakers/nike/nike-court-vision-low-next-nature-white-black-dh2987-101-ka/28864?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzI4ODY0L2ZjYzZkM2Y4NjFmNzYwNTUzMWZjNmI5NTcyZjVlMDNiLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Nike,"IDR 580,000","IDR 1,072,500"
New Balance 2002R Shadow Grey,https://www.kickavenue.com/sneakers/new-balance/new-balance-2002r-shadow-grey-m2002rnm-ka/75561?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzc1NTYxL2M2ZmRhOGY4MGFmZWUwNjYxNjM2NGYxZjUyOTVlOGJkLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,New Balance,"IDR 1,450,000","IDR 2,310,000"
Salomon XT-Slate Black Asphalt,https://www.kickavenue.com/sneakers/salomon/salomon-xt-slate-black-asphalt-l47575600-ka/147025?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0NzAyNS8yOGRjMmFhNjA1NzZiMjg0NTM0NmYzOGY3NGFlZjlhMC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Salomon,"IDR 3,000,000","IDR 3,300,000"
Puma Palermo Alpine Snow,https://www.kickavenue.com/sneakers/puma/puma-palermo-alpine-snow-kpka-396463-11-ka/132628?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEzMjYyOC8wMmRlN2RjZDNjMDBjNDJlZWQ5YzU0ZGQyOTEzOGYyZC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Puma,"KP 999,000",
